track_id,track_name,artist_name,lyrics,source
3c61X2aLcCAVMMQV1YzSfH,Sinal,Gloria Groove,"Desculpa entediar você com áudio em plena madrugada
Tentei escrever, mas não deu, só digitava e apagava

Eu tenho pensado tanto em ti
Conspirando que você ainda sente
Prometi que ia seguir em frente e te esquecer
Mas até agora nada

Espero que 'cê fique bem
Pra mim é tão difícil
Te imaginar com outro alguém
Ainda não consigo
Eu só quis te dar um sinal
Até depois do final
Eu vou te esperar
Woah, woah, woah

Desculpa entediar você com áudio em plena madrugada
Tentei escrever, mas não deu, só digitava e apagava

Eu tenho pensado tanto em ti
Conspirando que você ainda sente
Prometi que ia seguir em frente e te esquecer
Mas até agora nada

Espero que 'cê fique bem
Pra mim é tão difícil
Te imaginar com outro alguém
Ainda não consigo
Eu só quis te dar um sinal
Até depois do final
Eu vou te esperar
Eu vou te esperar
Woah, woah, woah",genius
2GlATHCDbLW7xq5BE0Bz5g,Shot Clock,Ella Mai,"Twenty-four seconds, yeah, you better not stop
You got twenty-four seconds, can you beat the shot clock?
What you waitin' on, lil' daddy? I ain't got that much time
You seem anxious, you seem adamant, but you ain't pressed my line
Wondering why, why, why (Oh, why?)
Know you ain't shy, shy, shy (Oh, why?)
I'ma say bye, bye, bye, better know I won't think twice (Yeah)
Better let go of your pride (Do-do)
Do it now (Do-do), just do it now (Do-do), oh, yeah
(Do-do)

When that nigga pull up on me, tell that nigga back, back
Don't you know all of these niggas wish that they could bag that?
I'm just saying, boy, you're playing, you're gon' let it wind down
You got twenty-four seconds and it's starting right now

Shot clock (Don't sleep, don't sleep, you gon' miss your opportunity)
Shot clock (Like don't sleep, don't sleep, nigga, pick up your feet, nigga)
Shot clock (Like don't sleep, don't sleep, you gon' miss your opportunity)
Shot clock (Like don't sleep, don't sleep, nigga, pick up your feet, my nigga)

Five years of dating, tired of being patient
What the fuck you're waiting for? Oh, yeah
It's a lot of niggas hating and I don't entertain 'em
But damn, you gotta give me more
(Shh, I know, I know and I'm really trying, but)
If you don't want it like me
I could think about a hundred things I could be doing right now
Than wasting my time with you, oh (Do-do)
Okay, okay, since you gotta have it your way (Do-do)
I'ma start that clock on you (Do-do)
We gon' see what's up

When that nigga pull up on me, tell that nigga back, back
Don't you know all of these niggas wish that they could bag that?
I'm just saying, boy, you're playing, you're gon' let it wind down (Wind down)
You got twenty-four seconds and it's starting right now (Right now, yeah-eah)

Shot clock (Don't sleep, don't sleep, you gon' miss your opportunity)
Shot clock, shot clock (Like don't sleep, don't sleep, nigga, pick up your feet, nigga)
Shot clock (Like don't sleep, don't sleep, you gon' miss your opportunity)
Shot clock, shot clock (Like don't sleep, don't sleep, nigga, pick up your feet, my nigga)
Shot clock

Twenty-four seconds (Don't sleep, don't sleep, you gon' miss your opportunity)
You got twenty-four seconds (Like don't sleep, don't sleep, nigga, pick up your feet, nigga)
(Like don't sleep, don't sleep, you gon' miss your opportunity)
You gon' miss your opportunity (Like don't sleep, don't sleep, nigga, pick up your feet, my nigga, ayy)
Shot clock

L, Love
Add ""-rs"" and that's surely what we are
Flip it 'round, add ""-ve"" and let's see if this goes far
Full of chuckles and cuddles and sometimes, eye puddles
Compose love like we're Mozart",genius
5z7akMt6QJ24YvfVhWxVGU,Mais Tarde,Vitão,"Mulher, já tô chegando em casa
Pela porta da frente
Pra gente se encontrar
Sabe (Sabe, amor)
Eu posso chegar mais tarde (Sabe, amor)
Pela porta dos fundos (Yeah, yeah)
Será que eu posso entrar? Yeah, yeah

Mas não, só não quero que 'cê me mande dormir no sofá
Te conto a minha história, 'cê vai me entender
Quem sabe até mais tarde a gente transe mais e pare de brigar
Vai ver que assim você deixa de lado o fato de eu sumir
Gosto da madrugada, mas te quero aqui
Chegando em casa conto tudo que eu vivi
Ai, ai, ai, ai, ai

Se a gente se deixar a gente esquece do colchão
E se o colchão ficar a gente deixa de dar a mão
Se a mão não se encostar, a gente mata o coração
Ai, ai, ai, ai, ai
Se a gente se deixar a gente esquece do colchão
E se o colchão ficar a gente deixa de dar a mão
Se a mão não se encostar, a gente mata o coração
Ai, ai

E se a mão não se encostar, o amor se vai
Depois que o amor se for você desequilibra e cai
Se tu desequilibra neguin', não peça ajuda pra mim
Que nesse caso só quem te ajuda é o pai
Mas baby, quero você, vem me dizer quanto tu quer pra me entender
Nem sei dizer quando você pergunta que que eu vou fazer
Eu tô do lado de fora
Pensando se tu joga a chave ou se eu espero até o amanhecer

Mas não, só não quero que 'cê me mande dormir no sofá
Te conto a minha história, 'cê vai me entender
Quem sabe até mais tarde a gente transe mais e pare de brigar
Vai ver que assim você deixa de lado o fato de eu sumir
Gosto da madrugada, mas te quero aqui
Chegando em casa conto tudo que eu vivi
Ai, ai, ai, ai, ai

Se a gente se deixar a gente esquece do colchão
E se o colchão ficar a gente deixa de dar a mão
Se a mão não se encostar, a gente mata o coração
Ai, ai, ai, ai, ai
Se a gente se deixar a gente esquece do colchão
E se o colchão ficar a gente deixa de dar a mão
Se a mão não se encostar, a gente mata o coração
Yeah, yeah, yeah",genius
0bfyJd1OWcUUDcexrOn9bz,Sem Filtro,IZA,"Aham

A gente junto é mó parada, a gente não presta
Zero compromisso, se for sempre assim nós fecha
Entra nesse quarto sem a intenção de ficar
Não vejo problema em não querer se apaixonar

É que hoje eu tô sem filtro, celular, sem hora pro amor
Sem filtro, celular, sem hora pro amor
Sem filtro, celular, sem hora pro amor (Oh, oh, oh)
Sem filtro, celular, sem hora pro amor

Meu coração tá no sinal vermelho
Parado, sem medo, sem muita prеtensão (Não, não, não, não)
Até pensei еm te ligar mais cedo
Mas eu pisei no freio, sai na contramão
Hoje eu tô pensando em você (Você)
Em tudo que 'cê sabe fazer (Fazer)
Depois eu já não sei te dizer (Aham)
Mas eu te quero sem maldade, baby
Hoje eu quero boca a boca
R&B com pouca roupa
Fica louco, eu fico louca
Fica louco, eu fico, uh (Uh)

A gente junto é mó parada (Ah), a gente não presta
Zero compromisso, se for sempre assim nós fecha
Entra nesse quarto sem a intenção de ficar (Ooh, ooh, ooh)
Não vejo problema em não querer se apaixonar

É que hoje eu tô sem filtro (Filtro), celular, sem hora (Hora) pro amor
Sem filtro (Filtro), celular ('Lular), sem hora pro amor
É que hoje eu tô sem filtro (Filtro), celular (É que hoje eu tô), sem hora pro amor
Sem filtro (Filtro), celular (Oh), sem hora pro amor

Hoje eu tô pensando em você (Você)
Em tudo que 'cê sabe fazer (Fazer)
Depois eu já não sei te dizer (Aham)
Mas eu te quero sem maldade, baby
Hoje eu quero boca a boca
R&B com pouca roupa
Fica louco, eu fico louca
Fica louco, eu fico, uh

A gente junto é mó parada (Ah), a gente não presta (Ah, ah, ah, ah)
Zero compromisso, se for sempre assim nós fecha (Ah, ah, ah, ah)
Entra nesse quarto sem a intenção de ficar
Não vejo problema em não querer se apaixonar

É que hoje eu tô sem filtro (Filtro), celular, sem hora (Ah-ah-ah) pro amor
Sem filtro (Filtro), celular ('Lular), sem hora pro amor
Sem filtro (Filtro), celular (É que hoje eu tô), sem hora pro amor
Sem filtro (Filtro), celular, sem hora pro amor
É que hoje eu tô sem filtro, celular, sem hora pro amor
Sem filtro (Filtro), celular ('Lular), sem hora pro amor
Sem filtro (Yeah, oh), celular, sem hora pro amor
Sem filtro (Yeah, yeah, yeah, yeah), celular, sem hora pro amor

Sou muito apaixonada por você
Muito louca pra cheirar você
Ficar sentada em cima de você. Deixa?
Vou sair daqui e vou te agarrar
(Oh, oh, oh, oh)
(Oh, ai, ai, ai, yeah)",genius
4MV4wa3Dke1GMBtk06GMR0,Keep On,Kehlani,"Sometimes I just be doing shit that don't make any fucking sense
Like I just be doing shit knowing that it's no good for me
All the time

Anything you're saying to me right now
Probably have the right to say
Any crazy things you're feeling for me tonight
You can get it on out the way

'Cause I ain't been the best that I coulda been
I ain't do the shit that I shoulda did
But every time I come crawlin' on my knees
You're there

And you just keep on takin' me back
And I don't know why you do
'Cause I'm no good to you
And you just keep on takin' me back
In your open arms, baby, I belong
And you just keep on takin'

You can yell and you can curse and call me a bitch
Probably have the right to do
You can tell the world that I'm a narcissist
I would think they'd listen to you

'Cause I ain't been the best that I coulda been
I ain't do the shit that I shoulda did
But every time I come crawlin' on my knees
You're there

And you just keep on takin' me back
And I don't know why you do
'Cause I'm no good to you
And you just keep on takin' me back
In your open arms, baby, I belong
And you just keep on takin'

Me back, and I don't know why you do
'Cause I'm no good to you
And you just keep on takin' me back
In your open arms, baby, I belong
And you just keep on takin'

I'm not taking you back
Oh no, I'm no—no I'm—taking me
You're taking me really back
No I'm, no I'm, no I'm, no I'm not",genius
0bBgXH6mybXjdngxKF5zBE,Piece Of Mind,Kehlani,"To be honest, I think we spend so much time
Trying to find answers for things
And maybe it's just not meant to be answered
I think sometimes the best things
Are in the unplanned and the unknown
And sometimes when we balance back and we do it
We don't know how we did it, we just do it
It's something in us, whether that's our intuition
Whether that's the way we been raised
Whether that's down to even what we put in our bodies
Do you get it? So I think—I think that can remain a mystery
And I think that's okay for it to remain a mystery
Does that make sense?

Tryna forget all of the messages
Tryna forget all of the stressin'
'Cause damn it was (Extra and—)
Tryna forget all of the secondary
Feelings I had, man, it was fuckin' scary
Tryna get back to all my old ways
Tryna get back to all the hobbies
From my old days (Gettin' back)
Tryna forget all the unnecessary
Thoughts from my head, man, it was pretty scary

At least I learned a thing or two about me and you
What we went through, it made me who I am (I am, I am)
I can feel again, won't be numb again (numb)
At least I didn't mess it up, that was all your touch
I don't miss it much, but it made me who I am (I am, I am)
I can feel again, won't be dumb again (dumb)

Said I'm tryna break off a piece of mind
A piece of mind that I can't get right (Can't get it right)
Said I'm tryna break off a piece of mind
A piece of mind, my heart's on my side (Heart is on my side)

You said yourself, you made me who I am
You told me that after you, I would never love again (Didn't I?)
Oh you made sure that I would lose myself
So I wouldn't see, I needed no one else
You tell me that I was worth a million smiles
And tell me that I was worth a million miles
And tryna make sure that I forget the times that
You made me think that I just couldn't shine, yeah

At least I learned a thing or two about me and you
What we went through, it made me who I am (I am, I am)
I can feel again, won't be numb again (Numb)
At least I didn't mess it up (Mess it up), that was all your touch (All your touch)
I don't miss it much but it made me who I am (I am, I am)
I can feel again, won't be dumb again (Dumb)

Said I'm tryna break off a piece of mind
A piece of mind that I can't get right (I can't get it right)
Said I'm tryna break off a piece of mind
A piece of mind, my heart's on my side (My heart is on my side)

On my side (Yeah)
On my side (Yeah)
Gotta get a little piece of mind
Gotta make sure that it feels just right
Gotta make sure that I'll make it last this time

Said I'm tryna break off a piece of mind (I'm tryna break off)
A piece of mind that I can't get right (Mind that I can't get)
Said I'm tryna break off a piece of mind (A piece of my mind)
A piece of mind, my heart's on my side (My heart's on my side)
(My heart's on my side, yeah, yeah)",genius
1gsYCXkisSnnjBb3qwYZoc,Ur Best Friend (with Kehlani),Kiana Ledé,"Lil Nas X - INDUSTRY BABY (feat. Jack Harlow)
Camila Cabello - Don't Go Yet
The Kid LAROI - NOT SOBER (feat. Polo G & Stunna Gambino)
Swedish House Mafia - Lifetime (with Ty Dolla $ign & 070 Shake)
Smiley - Over The Top (feat. Drake)
Lorde - Stoned at the Nail Salon
Khalid - New Normal
Belly - Better Believe
Pop Smoke - Questions
Bazzi - I Like That
Childish Gambino - Stay High - Childish Gambino Version
Lil Tecca - MONEY ON ME
Dave - System (feat. WizKid)
James Blake - Say What You Will
Brandi Carlile - Right on Time
Jason Aldean - If I Didn't Love You
Jeremy Zucker - HONEST
Annе-Marie - Kiss My (Uh Oh)
HVME - Alright (feat. 24kGoldn & Quavo)
Leon Bridgеs - Steam
Coldplay - Coloratura
Remi Wolf - Liquor Store
Julia Wolf - Resting B*tch Face: Part 2
ROLE MODEL - forever&more
Yung Bleu - Beautiful Lies
Isaiah Rashad - Wat U Sed (feat. Iamdoechii & Kal Banx)
EST Gee - 5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez)
The War On Drugs - Living Proof
Louyah - La Da Di Da 🕒
Dixie - Psycho (feat. Rubi Rose)
Logic - Call Me
bbno$ - edamame (feat. Rich Brian)
Big Red Machine - Phoenix (feat. Fleet Foxes & Anaïs Mitchell)
Godford - California, Pt. I
KiNG MALA - mercy
Chiiild - Weightless
ZHU - Monster 🕒
DJ Snake - Ring The Alarm
Kiana Ledé - Ur Best Friend (with Kehlani)
Tinashe - I Can See The Future
CNCO - Toa la Noche
OneRepublic - Run (with Mariah Angeliq) - Latin Version
Luke Hemmings - Motion
Sheff G - On Go (feat. Polo G)
OHGEESY - Big Bad Wolf (feat. YG)
GRiZ - Burn Up The Floor
Zion & Lennox - Estrella
DAISY WORLD - SUNDOWN
Porsh Bet$ - Whatever
Oliver Riot - Faint
joe p - Baby Teeth (feat. Mothica)
Valley - Tempo
Walk Off the Earth - You Give Me More 🕒
Dylan Scott - New Truck
Chris Young - Break Like You Do
Delilah Montagu - BABY 🕒
Natti Natasha - Philliecito
K CAMP - Guts (feat. True Story Gee) 🕒
Culture Jam - Waves
midwxst - Made It Back
The Linda Lindas - Oh!
Slush Puppy - EAT SPIT! (feat. Royal & the Serpent)
DeathbyRomy - Day I Die
Lawrence - False Alarms (with Jon Bellion)
Lexi Jayde - cheap flowers
Devon Again - Suburbia
NASAYA - I SEE IT COMING
Tommy Genesis - a woman is a god
Lil Xxel - What U Want
Boldy James - First 48 Freestyle
Bizzy Banks - My Shit
GASHI - Sleeping On My Left
WHOKILLEDXIX - THUMP
Against The Current - jump
Willow Kayne - I Don't Wanna Know
Zeph - are you?
Suriel Hess - Feel Love
half•alive - Summerland
Feng Suave - Unweaving the Rainbow Forever
James TW - Hopeless Romantics
Samm Henshaw - Grow
Derek Minor - Money On The Phone 🐚
Childish Major - Player's Prayer
Jake Bugg - Downtown
Porches - Okay
Samia - As You Are
Feid - TENGO FE
Luísa Sonza - VIP *-*
Katori Walker - ride.
GirlzLuhDev - Dangerously N Luv
Jay Loud - Loud 🕒
Kilo Kish - American Gurl
Del Water Gap - Better Than I Know Myself
CHASE WRIGHT - Lying With You
Lily Rose - Know My Way Around
Two Feet - Devil
Coheed and Cambria - Shoulders
Steven Malcolm - Autopilot
Sarah Barrios - Thank God You Introduced Me to Your Sister 🕒
Quinn Lewis - Monsters 🕒",genius
3TTMUI5dFcbeNSDTTDY9M8,Come Thru (with Usher),Summer Walker,"Travis Scott - HIGHEST IN THE ROOM
Camila Cabello - Cry for Me
Dan + Shay - 10,000 Hours (with Justin Bieber)
Ali Gatie - Used to You
Lauv - Sims
Summer Walker - Come Thru (with Usher)
Charlie Puth - Cheating on You
Niall Horan - Nice To Meet Ya
Dermot Kennedy - All My Friends
Halsey - clementine
Doja Cat - Bottom Bitch
Chris Brown - Overtime
SuperM - Jopping
YK Osiris - Ride (feat. Kehlani)
Gucci Mane - Big Booty (feat. Megan Thee Stallion)
Sabrina Claudio - Rumors (feat. ZAYN)
Russ - OLD DAYS
Surfaces - Good Day
Juice WRLD - Bandit (with YoungBoy Never Broke Again)
Pia Mia - Don't Get Me Started
CHVRCHES - Death Stranding
King Princess - Hit the Back
FINNEAS - Lost My Mind
Tom Walker - Better Half of Me
Carly Rae Jepsen - Don't Speak - Recorded At Spotify Studios NYC
Lost Frequencies - Beat of My Heart
88rising - These Nights
Wale - Love & Loyalty (feat. Mannywellz)
Majid Jordan - Superstar
Jessie Reyez - Far Away
Angel Olsen - New Love Cassette
bülow - Own Me
Kim Petras - There Will Be Blood
X Lovers - Play Your Game
Peach Tree Rascals - Mango
Carly Rose - getaway car
Silver Sphere - boys r dumb! duh!
JUMEX - SPRAYPAINT
Highly Suspect - Tokyo Ghoul (feat. Young Thug & Terrible Johnny)
DeathbyRomy - Problems
Danny Brown - uknowhatimsayin¿
Pop Smoke - War
Quin Nfn - Hold You Down
Mike Posner - Legacy
R.LUM.R - Lonely
Rema - Spaceship Jocelyn
Party Pupils - One Two Things (feat. TOBi)
Monsta X - SOMEONE'S SOMEONE
David Guetta - Jump
BlocBoy JB - ChopBloc 2 (feat. NLE Choppa)
Kid Ink - Randy Mo$$
Guapdad 4000 - Gucci Pajamas (feat. Chance the Rapper and Charlie Wilson)
Abraham Mateo - ¿Qué Ha Pasao'?
Kat Saul - I Love To Hate You
Barrie - Drag
DIIV - Like Before You Were Born
Skegss - Save It For The Weekend
Wilco - Everyone Hides
The Avett Brothers - Tell The Truth
Maddie & Tae - Everywhere I'm Goin'
ayokay - Dear Luca
MIKA - Ready To Call This Love
Melii - Nena
Kash Doll - Mobb'n
Fabolous - Choosy (feat. Jeremih & Davido)
Big Gigantic - Where I Wanna Be
Gesaffelstein - ORCK
ARTY - Daydreams
Anthony Ramos - Mind Over Matter
Jesse & Joy - Tanto
Diana Gordon - Becoming
Justin Rarri - TREESHA
Take A Daytrip - Louis (feat. Jesse)
Claud - Want To
Maisie Peters - Adore You
VOILÀ - Water
City and Colour - Difficult Love
Ama Lou - NORTHSIDE
T.R.U. - Shoot It Out (feat. Worl & Hott LockedN)
Dave East - Alone (feat. Jacquees)
Jelani Aryeh - Jetfuel
gnash - forgive
Isaac Dunbar - body
Big Thief - Forgotten Eyes
Liza Anne - Devotion
Niko Moon - WAY BACK
Brantley Gilbert - Fire & Brimstone
Third Eye Blind - The Kids Are Coming (To Take You Down)
Jackson Penn - My Girl
Jez Dior - On My Own
Healy - Tucson
Ant Clemons - 4 Letter Word
WizKid - Joro
Godfather of Harlem - Cross the Path (feat. Swizz Beatz, A.CHAL & Jidenna)
Peewee Longway - Long Money
KIDDO - Dead Alive
BANNERS - No One Knows Us
The Who - All This Music Must Fade",genius
4lnqg62g4GYcQCFNkOQ7Mh,High,Colette Lush,"You got that look inside your eye
Sayin' everything I want right
And if you're wonderin' why
I ain't tryna slow down
It's 'cause you got me on my mind
You got me givin' up my time
And I think I should get up off of it

Got me so gone
Now you're all I want, you're all I want
All I wanna know
Can I feel it? Faded off it

You know you got me so hi-i-i-i-i-i-igh
Hi-i-i-i-i-i-igh, hi-i-i-i-i-i-igh
You got me so, you got me so hi-i-i-i-i-i-igh
Hi-i-i-i-i-i-igh, hi-i-i-i-i-i-igh
You got me so, you got me so

Let me breathe you in a second
And let me exhale you out
Let me think about other words
Comin' at me from your mouth
Let me just have a minute
I'ma need to feel you out
Is it in my head, my heart, my lady part?
I just want you all around
Keepin' to myself, stayin' independent (Ohh)
I been on my own, know I'm benefitin' (Ohh, ohh)

But now you're all I want, you're all I want
And I gotta know, ooh-ooh
Can I feel it? Faded off it

You know you got me so hi-i-i-i-i-i-igh
Hi-i-i-i-i-i-igh, hi-i-i-i-i-i-igh
You got me so, you got me so hi-i-i-i-i-i-igh
Hi-i-i-i-i-i-igh, hi-i-i-i-i-i-igh
You got me so, you got me so",genius
5VqKdNoamMXrmRmqVmi9ke,Sauce,Ella Mai,"We ain't even been talkin' for a minute yet (Minute yet)
And I already got you elevated
You don't know if I'm a saint or a sinner yet (Sinner yet)
But you already singin' Ella praises
If we're out for the night and you're by my side
Don't get emotional
'Cause niggas gon' slide wit' you in my ride
So I rather let you know

Even though I'm good without you
I'm fuckin' with you regardless (Regardless)
And if that's gon' hurt you
Least you can say is I'm honest (Honest)
Good things don't always get to you the way that you want it (Want it)
I'm good without you but I'm fuckin' with you regardless (Regardless)

So tell me if it gets too much
Tell me if you bit too much
Boy, act right 'cause it's cool if
There's too much sauce in the food for you
Sorry that you can't keep up
You're lookin' like you bit too much
Boy, act right 'cause it's cool
It's just too much sauce in the food for you

Too much sauce
I got too much sauce, sauce

Don't I still pull up when you need it?
I gotta know you can deal with it (Stop)
Readin' through the lines, boy, you're showin' (Stop)
Playin' with your mind, 'bout to blow it
It takes a strong man, strong shoulders
You gotta level up if you want this (Stop)
Chewin' with you mouth wide open
Like you can't see

Even though I'm good without you
I'm fuckin' with you regardless (Regardless)
And if that's gon' hurt you
Least you can say is I'm honest (Honest)
Good things don't always get to you the way that you want it (Want it)
I'm good without you but I'm fuckin' with you regardless (Regardless)

So tell me if it gets too much
Tell me if you bit too much
Boy, act right 'cause it's cool if
There's too much sauce in the food for you (Too much)
Sorry that you can't keep up
You're looking like you bit too much
Boy, act right 'cause it's cool
It's just too much sauce in the food for you

Too much sauce
Know what to do with it, you know what to do with it
I got too much sauce
Know what to do with it, you know what to do with it
Can't hang, can't hang with a boss
Know what to do with it, you know what to do with it
I got too much sauce
Know what to do with it, you know what to do with it
Too much sauce
(Right, right, right, yeah, right, damn right)
I got too much sauce
(Right, right, right, yeah, right, damn right)
Can't hang, can't hang with a boss
(Right, right, right, yeah, right, damn right)
I got too much sauce
(Right, right, right, yeah, right, damn right)

L: Lust
Four letters like love, but less precious
More like electric veins running fast than frenzy my heart
Make me crave and act restless
So infectious",genius
1QRpKIlwwqXxDgQEXSvR92,The Beach,GIVĒON,"Giveon
I don't know if it was fireworks or gunshots, but the birds is in the air

She just let me know
Where they show no fear
It ain't safe 'round here
But she still gonna hold on
It ain't safe 'round here
But she doesn't run from right here
Lust, guns, drugs, violence
Lust, guns, drugs, violence, ooh

Oh, won't let you go, go, go (Ooh-ooh-ooh)
Won't let you go, go, go (Ooh-ooh-ooh)
Go, oh-oh, ooh (Ooh)

Your mama warned you 'bout 562
To tell you the truth, she ain't lyin' to you
Baby, you said you ain't scared
Oh, girl, I love how you care
I'll put your love on a pedestal (Pedestal)
Whatever you want I'ma get it for you (Get it for you)
Hop in the whip, we can go skrrt
Show you the city that made me like this
Ooh, ooh, ooh, made me like this
Ooh, ooh, ooh, made me who I am
Say, ooh, ooh, ooh, 24th street
Ooh, ooh, ooh, made me who I am

See, your mom told you about this side
It can get ugly
I'm just a boy from the east side
Do you love me?
Your mom told you about this side
It can get ugly
I'm just a boy from the east side, oh, no

I don't know if it was fireworks or gunshots but the birds is in the air (Oh, won't let you go-go-go)
So don't come over here (Won't let you, oh, I won't let you go)
Hit me up and let me know you're safe and be safe
Why I always gotta call you a million times 'fore you call me back, son? (Oh, oh)
Anyway, call me back, I love you, bye (Won't let you go baby, yeah)

Oh, won't let you go, go, go
Won't let you go, go, go
Go, oh, ooh
Pray and live your life, pray and live your life
Pray and live your life
Pray and live your life, pray and live your life
Pray and live your life
Pray and live your life, pray and live your life
Pray and live your life",genius
39jPNpyS33FFAw6xsFvvmG,Personal,Kehlani,"They sleeping, they sleeping
They sleeping, they sleeping on me
But I don’t waste my time
Tryna prove that I’m something to see
Oh I, the real ones they know
And the ones that do not, I don’t need
'Cause most see the vision and I give reasons to believe
That I’m honest, I’m honest, I’m telling no lies
When I say I’m up next, I’m not just for the ride
Never a point when I questioned my mind
Know what I’m doing, I planned for this time
Come up regardless, I’m coming regardless
I’m hungry, I’m starving, remaining a topic
Never an option, got your undivided whenever I’m plotting

Don’t take it personal, personal, personal
Don’t take it personal, personal, personal
I know it hurts to know, hurts to know, hurts to know
I don’t want it (na, na, na)
Don’t need it (yeah, yeah, yeah)
Don’t take it personal, personal, personal
Don’t take it personal, personal, personal
I know it hurts to know, hurts to know, hurts to know
I don’t want it (na, na, na)
Don’t need it (yeah, yeah, yeah)

I know that you hear this
And you gon' just know that I’m speaking to you
Shouldn’t have got so ahead of yourself
Now you’re losing your cool
I know that you know that I’m right
You admitted that I am the truth
But look you at you now, look at your face
Looking sad in the booth
Signed off a tape,  toured off a tape
Did it alone, and I ain't touched a plate
You was my nigga, we could have been great
You so far gone, got you thinking you're safe
All said and done, you lost my respect
All said and done, you’re the one I regret
Now you gon' watch from the crowd
Lookin' up like the rest

Don’t take it personal, personal, personal (Look)
Don’t take it personal, personal, personal
I need you to promise me one thing
I know it hurts to know, hurts to know, hurts to know
That you not gon' take it like that
I don’t want it (na, na, na)
Don’t need it (yeah, yeah, yeah)
Don’t take it personal, personal, personal
(Promise me that you won’t take it)
Don’t take it personal, personal, personal
(Swear to me that you won’t take it)
I know it hurts to know, hurts to know, hurts to know
I don’t want it (na, na, na)
Don’t need it (yeah, yeah, yeah)

Now I could never judge anyone I loved
Even if you lose sight of all the things I’ve done
I’m not who I once was, these days I’m all grown up
I fuck with me heavy, I’m all chose up
And I only did right by you
When you fucked her, I stood right by you
Prayin' for the girls that believe your news
Prayin' for myself 'cause I be all truth
I got good heart, good soul, good sex
No stress, what's next for me is best
Don’t you run your mouth 'cause in this song I say it best

Don’t take it personal, personal, personal
Don’t take it personal, personal, personal
I know it hurts to know, hurts to know, hurts to know
I don’t want it (na, na, na)
Don’t need it (yeah, yeah, yeah)
Don’t take it personal, personal, personal
Don’t take it personal, personal, personal
I know it hurts to know, hurts to know, hurts to know
I don’t want it (na, na, na)
Don’t need it (yeah, yeah, yeah)",genius
